ID_PPI,ID_PP,DESC_PP
'11096310010,09K003,Proyectos de construcción de carreteras
'11096310011,09K003,Proyectos de construcción de carreteras
'11096310011,09K048,Servicios relacionados para la liberación del derecho de vía
'11096310013,09K003,Proyectos de construcción de carreteras
'11096310013,09K048,Servicios relacionados para la liberación del derecho de vía
'11096310020,09K003,Proyectos de construcción de carreteras
'11096310020,09K048,Servicios relacionados para la liberación del derecho de vía
'11096310022,09K003,Proyectos de construcción de carreteras
'11096310022,09K048,Servicios relacionados para la liberación del derecho de vía
'11096310025,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096310027,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096320008,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096320009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096320012,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096320015,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096320016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096330002,09K003,Proyectos de construcción de carreteras
'11096330002,09K048,Servicios relacionados para la liberación del derecho de vía
'11096330003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096330004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096330005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096330009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096330011,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096330021,09K003,Proyectos de construcción de carreteras
'11096330021,09K048,Servicios relacionados para la liberación del derecho de vía
'11096330023,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096340001,09K003,Proyectos de construcción de carreteras
'11096340001,09K048,Servicios relacionados para la liberación del derecho de vía
'11096340005,09K003,Proyectos de construcción de carreteras
'11096340005,09K048,Servicios relacionados para la liberación del derecho de vía
'11096340006,09K003,Proyectos de construcción de carreteras
'11096340009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096340010,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096340013,09K003,Proyectos de construcción de carreteras
'11096340013,09K048,Servicios relacionados para la liberación del derecho de vía
'11096340016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096350004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096360005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096360008,09K003,Proyectos de construcción de carreteras
'11096360008,09K048,Servicios relacionados para la liberación del derecho de vía
'11096360009,09K003,Proyectos de construcción de carreteras
'11096360016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096360019,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096360024,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096360028,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096370002,09K003,Proyectos de construcción de carreteras
'11096370002,09K048,Servicios relacionados para la liberación del derecho de vía
'11096370005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096390002,09K003,Proyectos de construcción de carreteras
'11096390002,09K048,Servicios relacionados para la liberación del derecho de vía
'11096390003,09K003,Proyectos de construcción de carreteras
'11096390003,09K048,Servicios relacionados para la liberación del derecho de vía
'11096390009,09K003,Proyectos de construcción de carreteras
'11096390009,09K048,Servicios relacionados para la liberación del derecho de vía
'11096390011,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096390013,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096400005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096400006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096400009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096400010,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096400014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096400015,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096400016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096400023,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096400025,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096400026,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096400028,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096400029,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096400030,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096400040,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096410019,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096410022,09K003,Proyectos de construcción de carreteras
'11096420005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096420006,09K003,Proyectos de construcción de carreteras
'11096420006,09K048,Servicios relacionados para la liberación del derecho de vía
'11096420007,09K003,Proyectos de construcción de carreteras
'11096420007,09K048,Servicios relacionados para la liberación del derecho de vía
'11096420009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096430003,09K003,Proyectos de construcción de carreteras
'11096430003,09K048,Servicios relacionados para la liberación del derecho de vía
'11096440001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096440002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096440003,09G008,Derecho de Vía
'11096440003,09K003,Proyectos de construcción de carreteras
'11096440003,09K048,Servicios relacionados para la liberación del derecho de vía
'11096440015,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096440018,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096440021,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096450002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096450004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096450005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096450009,09K003,Proyectos de construcción de carreteras
'11096450012,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096450014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096450015,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096460001,09K003,Proyectos de construcción de carreteras
'11096460001,09K048,Servicios relacionados para la liberación del derecho de vía
'11096460006,09K003,Proyectos de construcción de carreteras
'11096460006,09K048,Servicios relacionados para la liberación del derecho de vía
'11096460012,09K003,Proyectos de construcción de carreteras
'11096460012,09K048,Servicios relacionados para la liberación del derecho de vía
'11096460013,09K003,Proyectos de construcción de carreteras
'11096460013,09K048,Servicios relacionados para la liberación del derecho de vía
'11096460016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096470004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096480002,09K003,Proyectos de construcción de carreteras
'11096480002,09K048,Servicios relacionados para la liberación del derecho de vía
'11096480003,09K003,Proyectos de construcción de carreteras
'11096480005,09K003,Proyectos de construcción de carreteras
'11096480005,09K048,Servicios relacionados para la liberación del derecho de vía
'11096480008,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096490001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096490006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096490009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096490014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096490024,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096500005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096500006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096500009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096500012,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096500015,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096500016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096500018,09K003,Proyectos de construcción de carreteras
'11096500018,09K048,Servicios relacionados para la liberación del derecho de vía
'11096510002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096520003,09K003,Proyectos de construcción de carreteras
'11096520003,09K048,Servicios relacionados para la liberación del derecho de vía
'11096520010,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'11096520026,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'1109A000003,09K010,Proyectos de infraestructura de ciencia y tecnología
'1109J2V0001,09K027,Mantenimiento de infraestructura
'1109J2W0006,09K004,Proyectos de construcción de puertos
'1109J2Y0011,09K004,Proyectos de construcción de puertos
'1109J2Z0002,09K004,Proyectos de construcción de puertos
'1109J2Z0004,09K004,Proyectos de construcción de puertos
'1109J2Z0005,09K004,Proyectos de construcción de puertos
'1109J2Z0009,09K004,Proyectos de construcción de puertos
'1109J3E0008,09K004,Proyectos de construcción de puertos
'1109J3E0010,09K004,Proyectos de construcción de puertos
'1109J3E0011,09K004,Proyectos de construcción de puertos
'1109J3E0012,09K004,Proyectos de construcción de puertos
'1109J3G0005,09K004,Proyectos de construcción de puertos
'1109JZL0030,09K010,Proyectos de infraestructura de ciencia y tecnología
'11115130005,1.1E+11,Servicios de Educación Superior y Posgrado
'11115130008,1.1E+11,Servicios de Educación Superior y Posgrado
'1111L4J0017,11K009,Proyectos de infraestructura social del sector educativo
'1112M7K0002,12K011,Proyectos de infraestructura social de salud
'1112M7K0003,12K011,Proyectos de infraestructura social de salud
'1112M7K0004,12K011,Proyectos de infraestructura social de salud
'1112NBG0003,12K011,Proyectos de infraestructura social de salud
'1112NCG0001,12K011,Proyectos de infraestructura social de salud
'1112NCZ0004,12K027,Mantenimiento de infraestructura
'1112V000001,12K025,Proyectos de inmuebles (oficinas administrativas)
'11132120004,13A001,Emplear el Poder Naval de la Federación para salvaguardar la soberanía y seguridad nacionales
'11132160004,13A004,"Adquisición, construcción, reparación y mantenimiento de unidades navales"
'11132160007,13K012,Proyectos de infraestructura social de asistencia y seguridad social
'11132160008,13K012,Proyectos de infraestructura social de asistencia y seguridad social
'11132160011,13K012,Proyectos de infraestructura social de asistencia y seguridad social
'1116B000008,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1116B000048,16K025,Proyectos de inmuebles (oficinas administrativas)
'1116B000052,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1116B000143,16K007,"Infraestructura de agua potable, alcantarillado y saneamiento"
'1116B000148,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1116B000195,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1116B000203,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1116B000204,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1116B000277,16K025,Proyectos de inmuebles (oficinas administrativas)
'1116B000279,16K140,Inversión del Servicio Meteorológico Nacional
'1116B000281,16K028,Estudios de preinversión
'1116B000283,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1116B000284,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1116B000349,16K129,Infraestructura para la Protección de Centros de Población y Áreas Productivas
'1116B000361,16K141,Infraestructura para la modernización y rehabilitación de riego y temporal tecnificado
'1116RHQ0006,16K025,Proyectos de inmuebles (oficinas administrativas)
'11178120009,17K022,Proyectos de infraestructura gubernamental de procuración de justicia
'1118T4I0002,52K029,Programas de adquisiciones
'1118T4I0007,52K012,Proyectos de infraestructura social de asistencia y seguridad social
'1118T4I0008,52K029,Programas de adquisiciones
'1118T4I0016,52K012,Proyectos de infraestructura social de asistencia y seguridad social
'1118T4I0019,52K014,Otros proyectos de infraestructura social
'1118T4I0022,52K011,Proyectos de infraestructura social de salud
'1118T4L0001,52K027,Mantenimiento de infraestructura
'1118T4L0002,52K002,Proyectos de infraestructura económica de hidrocarburos
'1118T4L0003,52K002,Proyectos de infraestructura económica de hidrocarburos
'1118T4L0004,52K030,Otros proyectos de infraestructura
'1118T4L0005,52K029,Programas de adquisiciones
'1118T4L0006,52K002,Proyectos de infraestructura económica de hidrocarburos
'1118T4M0003,52K002,Proyectos de infraestructura económica de hidrocarburos
'1118T4M0010,52K030,Otros proyectos de infraestructura
'1118T4M0012,52K028,Estudios de preinversión
'1118T4M0013,52K030,Otros proyectos de infraestructura
'1118T4M0017,52K029,Programas de adquisiciones
'1118T4M0019,52K002,Proyectos de infraestructura económica de hidrocarburos
'1118T4M0020,52K002,Proyectos de infraestructura económica de hidrocarburos
'1118T4M0021,52K002,Proyectos de infraestructura económica de hidrocarburos
'1118T4M0024,52K029,Programas de adquisiciones
'1118T4M0025,52K027,Mantenimiento de infraestructura
'1118T4M0030,52K002,Proyectos de infraestructura económica de hidrocarburos
'1118T4M0032,52K027,Mantenimiento de infraestructura
'1118T4M0034,52K029,Programas de adquisiciones
'1118T4M0036,52K030,Otros proyectos de infraestructura
'1118T4M0038,52K029,Programas de adquisiciones
'1118T4M0041,52K027,Mantenimiento de infraestructura
'1118T4M0042,52K027,Mantenimiento de infraestructura
'1118T4M0043,52K030,Otros proyectos de infraestructura
'1118T4M0044,52K030,Otros proyectos de infraestructura
'1118T4M0045,52K002,Proyectos de infraestructura económica de hidrocarburos
'1118T4N0001,52K002,Proyectos de infraestructura económica de hidrocarburos
'1118T4N0004,52K030,Otros proyectos de infraestructura
'1118T4N0006,52K027,Mantenimiento de infraestructura
'1118T4N0009,52K030,Otros proyectos de infraestructura
'1118T4O0007,52K027,Mantenimiento de infraestructura
'1118T4O0008,52K027,Mantenimiento de infraestructura
'1118T4O0009,52K027,Mantenimiento de infraestructura
'1118T4O0010,52K027,Mantenimiento de infraestructura
'1118T4O0013,52K002,Proyectos de infraestructura económica de hidrocarburos
'1118T4O0015,52K027,Mantenimiento de infraestructura
'1118T4O0016,52K027,Mantenimiento de infraestructura
'1118TOQ0009,53K029,Programas de adquisiciones
'1118TOQ0012,53K001,Proyectos de infraestructura económica de electricidad
'1118TOQ0036,53K001,Proyectos de infraestructura económica de electricidad
'1118TOQ0038,53K001,Proyectos de infraestructura económica de electricidad
'1118TOQ0041,53K001,Proyectos de infraestructura económica de electricidad
'1118TOQ0042,53K027,Mantenimiento de infraestructura
'1118TOQ0043,53K001,Proyectos de infraestructura económica de electricidad
'1127A000004,27K024,Otros proyectos de infraestructura gubernamental
'1127A000005,27K024,Otros proyectos de infraestructura gubernamental
'1136C000002,04K023,Proyectos de infraestructura gubernamental de seguridad pública
'1136E000006,04K023,Proyectos de infraestructura gubernamental de seguridad pública
'1136E000008,04E904,Administración del Sistema Federal Penitenciario
'1136E000010,04K023,Proyectos de infraestructura gubernamental de seguridad pública
'1136E000011,04K023,Proyectos de infraestructura gubernamental de seguridad pública
'1136E000012,04K023,Proyectos de infraestructura gubernamental de seguridad pública
'1136E000013,04K023,Proyectos de infraestructura gubernamental de seguridad pública
'1151GYN0008,51K011,Proyectos de infraestructura social.
'1151GYN0010,51K011,Proyectos de infraestructura social.
'1151GYN0011,51K011,Proyectos de infraestructura social.
'1151GYN0012,51K011,Proyectos de infraestructura social.
'12071110007,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'12071120003,07A001,"Investigación y desarrollo tecnológico, producción y mantenimiento de armamento, municiones, explosivos, vehículos y equipos militares y sus accesorios"
'12071120003,07A002,"Defensa de la Integridad, la Independencia, la Soberanía del Territorio Nacional"
'12071120004,07A001,"Investigación y desarrollo tecnológico, producción y mantenimiento de armamento, municiones, explosivos, vehículos y equipos militares y sus accesorios"
'12071120007,07A001,"Investigación y desarrollo tecnológico, producción y mantenimiento de armamento, municiones, explosivos, vehículos y equipos militares y sus accesorios"
'12071320003,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'12071320004,07A003,Operación y desarrollo de la Fuerza Aérea Mexicana
'1208B000003,08G001,"Regulación, supervisión y aplicación de las políticas públicas en materia agropecuaria, acuícola y pesquera"
'1208B000004,08G001,"Regulación, supervisión y aplicación de las políticas públicas en materia agropecuaria, acuícola y pesquera"
'1208B000007,08G001,"Regulación, supervisión y aplicación de las políticas públicas en materia agropecuaria, acuícola y pesquera"
'1208I000005,08K028,Estudios de preinversión
'1208I000006,08K024,Otros proyectos de infraestructura gubernamental
'1208I000007,08K024,Otros proyectos de infraestructura gubernamental
'1208I000008,08K024,Otros proyectos de infraestructura gubernamental
'1208RJL0001,8E+06,Generación de Proyectos de Investigación
'12092100007,09K003,Proyectos de construcción de carreteras
'12092100007,09K048,Servicios relacionados para la liberación del derecho de vía
'12093110007,09K040,Proyectos de Infraestructura Ferroviaria
'12095100001,09K004,Proyectos de construcción de puertos
'12095100003,09K004,Proyectos de construcción de puertos
'12095100015,09K004,Proyectos de construcción de puertos
'12096210004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096220002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096220005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096220007,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096220010,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096220011,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096220012,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096220013,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096220014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096220015,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096220019,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096220020,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096220022,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096220024,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096220025,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096230004,09K003,Proyectos de construcción de carreteras
'12096230004,09K048,Servicios relacionados para la liberación del derecho de vía
'12096230005,09K003,Proyectos de construcción de carreteras
'12096230005,09K048,Servicios relacionados para la liberación del derecho de vía
'12096230006,09K003,Proyectos de construcción de carreteras
'12096240001,09K003,Proyectos de construcción de carreteras
'12096240001,09K048,Servicios relacionados para la liberación del derecho de vía
'12096260006,09K003,Proyectos de construcción de carreteras
'12096260006,09K048,Servicios relacionados para la liberación del derecho de vía
'12096270001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096270002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096270003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096270004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096270006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096270007,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096270013,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096270014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096270018,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096270025,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096280001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096280004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096280006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096280013,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096280016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096280018,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096280021,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096280022,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096280025,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096300001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096300002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096300004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096300009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096300011,09K003,Proyectos de construcción de carreteras
'12096300011,09K048,Servicios relacionados para la liberación del derecho de vía
'12096310006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096310008,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096310012,09K003,Proyectos de construcción de carreteras
'12096310016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096310022,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096320012,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096320016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096330002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096330005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096330014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096330015,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096330020,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096330023,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096330025,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096330027,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096340008,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096340009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096340012,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096340016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096340017,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096340018,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096340019,09K003,Proyectos de construcción de carreteras
'12096340019,09K048,Servicios relacionados para la liberación del derecho de vía
'12096340021,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096340026,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096340029,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096340032,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096350001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096350015,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096350016,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096350020,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096350022,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096350033,09K003,Proyectos de construcción de carreteras
'12096350033,09K048,Servicios relacionados para la liberación del derecho de vía
'12096350036,09K003,Proyectos de construcción de carreteras
'12096350036,09K048,Servicios relacionados para la liberación del derecho de vía
'12096350042,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096350043,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096350058,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096350072,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096360001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096360003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096360015,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096360021,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096360024,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096360028,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096360034,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096360038,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096360044,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096360046,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096380006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096380021,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096380022,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096390001,09K003,Proyectos de construcción de carreteras
'12096390001,09K048,Servicios relacionados para la liberación del derecho de vía
'12096390002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096390004,09K003,Proyectos de construcción de carreteras
'12096390004,09K048,Servicios relacionados para la liberación del derecho de vía
'12096390009,09K040,Proyectos de Infraestructura Ferroviaria
'12096390009,09K041,Sistema de Transporte Colectivo
'12096390012,09K003,Proyectos de construcción de carreteras
'12096390012,09K048,Servicios relacionados para la liberación del derecho de vía
'12096390027,09K003,Proyectos de construcción de carreteras
'12096390027,09K048,Servicios relacionados para la liberación del derecho de vía
'12096390031,09K003,Proyectos de construcción de carreteras
'12096390031,09K048,Servicios relacionados para la liberación del derecho de vía
'12096400001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096400002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096400003,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096400005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096400010,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096400011,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096400012,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096400014,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096400017,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096400019,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096400021,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096400029,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096400030,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096400032,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096400043,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096400045,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096410023,09K003,Proyectos de construcción de carreteras
'12096410042,09K003,Proyectos de construcción de carreteras
'12096410042,09K048,Servicios relacionados para la liberación del derecho de vía
'12096410043,09K003,Proyectos de construcción de carreteras
'12096410043,09K048,Servicios relacionados para la liberación del derecho de vía
'12096420001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096420006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096440004,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096440009,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096440018,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096450002,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096450006,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096450010,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096450017,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096450018,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096450020,09K003,Proyectos de construcción de carreteras
'12096450020,09K048,Servicios relacionados para la liberación del derecho de vía
'12096460001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096460005,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096470009,09K003,Proyectos de construcción de carreteras
'12096470009,09K048,Servicios relacionados para la liberación del derecho de vía
'12096480001,09K031,Proyectos de construcción de carreteras alimentadoras y caminos rurales
'12096490002,09K003,Proyectos de construcción de carreteras
'12096490002,09K048,Servicios relacionados para la liberación del derecho de vía
